row_type,event_id,event_type,event_label_ko,count,frame,time_sec,team_id,team_name,shot_attempt_count,shot_made_count,shot_missed_count,pass_count,steal_or_block_count,foul_count,rebound_count,shot_success_rate_pct,possession_frame_count,possession_time_sec,possession_pct,player_track_id,secondary_track_id,confidence,details
event,E00426,steal_or_block,스틸/블락,,12491,416.367,1,unknown,,,,,,,,,,,,17178,16775,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00427,foul,파울,,12491,416.367,1,unknown,,,,,,,,,,,,16775,17178,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00428,steal_or_block,스틸/블락,,12495,416.5,2,unknown,,,,,,,,,,,,16775,17178,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00429,steal_or_block,스틸/블락,,12497,416.567,1,unknown,,,,,,,,,,,,17178,16775,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00430,pass,패스,,12499,416.633,1,unknown,,,,,,,,,,,,16987,17178,0.58,possession_changed_same_team;gap_frames=1
event,E00431,steal_or_block,스틸/블락,,12501,416.7,2,unknown,,,,,,,,,,,,17101,16987,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00432,pass,패스,,12509,416.967,2,unknown,,,,,,,,,,,,17128,17101,0.58,possession_changed_same_team;gap_frames=1
event,E00433,pass,패스,,12524,417.467,2,unknown,,,,,,,,,,,,17101,17128,0.58,possession_changed_same_team;gap_frames=1
event,E00434,pass,패스,,12526,417.533,2,unknown,,,,,,,,,,,,17128,17101,0.58,possession_changed_same_team;gap_frames=1
event,E00435,shot_attempt,슛시도,,12532,417.733,2,unknown,,,,,,,,,,,,17128,,0.667,near_rim_distance_px=72.5
event,E00436,shot_made,슛성공,,12532,417.733,2,unknown,,,,,,,,,,,,17128,,0.547,ball_crossed_rim_zone
event,E00437,steal_or_block,스틸/블락,,13250,441.667,1,unknown,,,,,,,,,,,,18435,18437,0.52,possession_changed_opponent_team;gap_frames=5
event,E00438,pass,패스,,13269,442.3,1,unknown,,,,,,,,,,,,18442,18435,0.58,possession_changed_same_team;gap_frames=3
event,E00439,shot_attempt,슛시도,,13291,443.033,1,unknown,,,,,,,,,,,,18442,,0.791,near_rim_distance_px=40.3
event,E00440,shot_made,슛성공,,13291,443.033,1,unknown,,,,,,,,,,,,18442,,0.671,ball_crossed_rim_zone
event,E00441,shot_attempt,슛시도,,13360,445.333,1,unknown,,,,,,,,,,,,18440,,0.761,near_rim_distance_px=48.2
event,E00442,shot_made,슛성공,,13360,445.333,1,unknown,,,,,,,,,,,,18440,,0.641,ball_crossed_rim_zone
event,E00443,shot_attempt,슛시도,,13416,447.2,2,unknown,,,,,,,,,,,,18486,,0.435,near_rim_distance_px=242.5
event,E00444,shot_missed,슛실패,,13416,447.2,2,unknown,,,,,,,,,,,,18486,,0.315,near_rim_no_make_detected
event,E00445,rebound,리바운드,,13417,447.233,2,unknown,,,,,,,,,,,,18466,,0.5,offensive_rebound_after_missed_shot_frame=13416
event,E00446,steal_or_block,스틸/블락,,13513,450.433,1,unknown,,,,,,,,,,,,18529,18466,0.52,possession_changed_opponent_team;gap_frames=1
event,E00447,foul,파울,,13513,450.433,1,unknown,,,,,,,,,,,,18486,18529,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00448,steal_or_block,스틸/블락,,13517,450.567,2,unknown,,,,,,,,,,,,18466,18529,0.52,possession_changed_opponent_team;gap_frames=1
event,E00449,foul,파울,,13770,459.0,1,unknown,,,,,,,,,,,,18710,18717,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00450,steal_or_block,스틸/블락,,13782,459.4,2,unknown,,,,,,,,,,,,18708,18711,0.52,possession_changed_opponent_team;gap_frames=1
event,E00451,shot_attempt,슛시도,,13807,460.233,2,unknown,,,,,,,,,,,,18708,,0.79,near_rim_distance_px=40.6
event,E00452,shot_made,슛성공,,13807,460.233,2,unknown,,,,,,,,,,,,18708,,0.67,ball_crossed_rim_zone
event,E00453,shot_attempt,슛시도,,13858,461.933,1,unknown,,,,,,,,,,,,18748,,0.616,near_rim_distance_px=66.3
event,E00454,shot_made,슛성공,,13858,461.933,1,unknown,,,,,,,,,,,,18748,,0.496,ball_crossed_rim_zone
event,E00455,pass,패스,,13940,464.667,1,unknown,,,,,,,,,,,,18840,18841,0.58,possession_changed_same_team;gap_frames=1
event,E00456,pass,패스,,13960,465.333,1,unknown,,,,,,,,,,,,18748,18840,0.58,possession_changed_same_team;gap_frames=9
event,E00457,pass,패스,,13962,465.4,1,unknown,,,,,,,,,,,,18895,18748,0.58,possession_changed_same_team;gap_frames=1
event,E00458,pass,패스,,13979,465.967,1,unknown,,,,,,,,,,,,18841,18895,0.58,possession_changed_same_team;gap_frames=9
event,E00459,pass,패스,,14039,467.967,1,unknown,,,,,,,,,,,,18937,18841,0.58,possession_changed_same_team;gap_frames=20
event,E00460,pass,패스,,14042,468.067,1,unknown,,,,,,,,,,,,18931,18937,0.58,possession_changed_same_team;gap_frames=1
event,E00461,steal_or_block,스틸/블락,,14048,468.267,2,unknown,,,,,,,,,,,,18935,18931,0.52,possession_changed_opponent_team;gap_frames=1
event,E00462,foul,파울,,14048,468.267,2,unknown,,,,,,,,,,,,18931,18935,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00463,steal_or_block,스틸/블락,,14051,468.367,1,unknown,,,,,,,,,,,,18931,18935,0.52,possession_changed_opponent_team;gap_frames=1
event,E00464,pass,패스,,14066,468.867,1,unknown,,,,,,,,,,,,18937,18931,0.58,possession_changed_same_team;gap_frames=10
event,E00465,pass,패스,,14076,469.2,1,unknown,,,,,,,,,,,,19153,18937,0.58,possession_changed_same_team;gap_frames=4
event,E00466,steal_or_block,스틸/블락,,14086,469.533,2,unknown,,,,,,,,,,,,19185,19153,0.52,possession_changed_opponent_team;gap_frames=1
event,E00467,pass,패스,,14090,469.667,2,unknown,,,,,,,,,,,,18935,19185,0.58,possession_changed_same_team;gap_frames=3
event,E00468,steal_or_block,스틸/블락,,14146,471.533,1,unknown,,,,,,,,,,,,19147,18935,0.52,possession_changed_opponent_team;gap_frames=51
event,E00469,foul,파울,,14146,471.533,1,unknown,,,,,,,,,,,,19147,19236,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00470,pass,패스,,14164,472.133,1,unknown,,,,,,,,,,,,19198,19147,0.58,possession_changed_same_team;gap_frames=1
event,E00471,pass,패스,,14167,472.233,1,unknown,,,,,,,,,,,,19147,19198,0.58,possession_changed_same_team;gap_frames=1
event,E00472,steal_or_block,스틸/블락,,14218,473.933,2,unknown,,,,,,,,,,,,19222,19147,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=50
event,E00473,steal_or_block,스틸/블락,,14229,474.3,1,team_1,,,,,,,,,,,,19290,19222,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00474,shot_attempt,슛시도,,14244,474.8,1,team_1,,,,,,,,,,,,19290,,0.82,near_rim_distance_px=30.4
event,E00475,shot_missed,슛실패,,14244,474.8,1,team_1,,,,,,,,,,,,19290,,0.7,near_rim_no_make_detected
event,E00476,pass,패스,,14285,476.167,1,unknown,,,,,,,,,,,,18801,19290,0.58,possession_changed_same_team;gap_frames=55
event,E00477,rebound,리바운드,,14285,476.167,1,unknown,,,,,,,,,,,,18801,,0.5,offensive_rebound_after_missed_shot_frame=14244
event,E00478,pass,패스,,14292,476.4,1,unknown,,,,,,,,,,,,19455,18801,0.58,possession_changed_same_team;gap_frames=3
event,E00479,shot_attempt,슛시도,,14303,476.767,1,unknown,,,,,,,,,,,,19455,,0.609,near_rim_distance_px=87.7
event,E00480,shot_made,슛성공,,14303,476.767,1,unknown,,,,,,,,,,,,19455,,0.489,ball_crossed_rim_zone
event,E00481,shot_attempt,슛시도,,14383,479.433,2,team_2,,,,,,,,,,,,19634,,0.747,near_rim_distance_px=51.7
event,E00482,shot_made,슛성공,,14383,479.433,2,team_2,,,,,,,,,,,,19634,,0.627,ball_crossed_rim_zone
event,E00483,steal_or_block,스틸/블락,,14649,488.3,1,unknown,,,,,,,,,,,,19761,19763,0.52,possession_changed_opponent_team;gap_frames=30
event,E00484,steal_or_block,스틸/블락,,14667,488.9,2,unknown,,,,,,,,,,,,19997,19761,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=14
event,E00485,foul,파울,,14667,488.9,2,unknown,,,,,,,,,,,,19978,20046,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00486,steal_or_block,스틸/블락,,14679,489.3,1,unknown,,,,,,,,,,,,20046,19997,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00487,steal_or_block,스틸/블락,,14681,489.367,2,unknown,,,,,,,,,,,,19997,20046,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00488,steal_or_block,스틸/블락,,14683,489.433,1,unknown,,,,,,,,,,,,19761,19997,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00489,steal_or_block,스틸/블락,,14686,489.533,2,unknown,,,,,,,,,,,,19997,19761,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=2
event,E00490,steal_or_block,스틸/블락,,14688,489.6,1,unknown,,,,,,,,,,,,20007,19997,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00491,pass,패스,,14697,489.9,1,unknown,,,,,,,,,,,,19761,20007,0.58,possession_changed_same_team;gap_frames=1
event,E00492,shot_attempt,슛시도,,14723,490.767,1,unknown,,,,,,,,,,,,19761,,0.805,near_rim_distance_px=24.4
event,E00493,shot_missed,슛실패,,14723,490.767,1,unknown,,,,,,,,,,,,19761,,0.685,near_rim_no_make_detected
event,E00494,steal_or_block,스틸/블락,,14727,490.9,2,unknown,,,,,,,,,,,,19997,19761,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=14
event,E00495,rebound,리바운드,,14727,490.9,2,unknown,,,,,,,,,,,,19997,,0.5,defensive_rebound_after_missed_shot_frame=14723
event,E00496,pass,패스,,14734,491.133,2,unknown,,,,,,,,,,,,19868,19997,0.58,possession_changed_same_team;gap_frames=5
event,E00497,pass,패스,,14742,491.4,2,unknown,,,,,,,,,,,,19997,19868,0.58,possession_changed_same_team;gap_frames=1
event,E00498,pass,패스,,14860,495.333,2,unknown,,,,,,,,,,,,19868,19997,0.58,possession_changed_same_team;gap_frames=44
event,E00499,pass,패스,,14864,495.467,2,unknown,,,,,,,,,,,,20059,19868,0.58,possession_changed_same_team;gap_frames=2
event,E00500,pass,패스,,14870,495.667,2,unknown,,,,,,,,,,,,19868,20059,0.58,possession_changed_same_team;gap_frames=1
event,E00501,steal_or_block,스틸/블락,,15073,502.433,1,unknown,,,,,,,,,,,,20124,19868,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00502,steal_or_block,스틸/블락,,15078,502.6,2,unknown,,,,,,,,,,,,19868,20124,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00503,shot_attempt,슛시도,,15080,502.667,1,unknown,,,,,,,,,,,,20124,,0.525,near_rim_distance_px=187.9
event,E00504,shot_missed,슛실패,,15080,502.667,1,unknown,,,,,,,,,,,,20124,,0.405,near_rim_no_make_detected
event,E00505,pass,패스,,15089,502.967,2,unknown,,,,,,,,,,,,20318,19868,0.58,possession_changed_same_team;gap_frames=2
event,E00506,rebound,리바운드,,15089,502.967,2,unknown,,,,,,,,,,,,20318,,0.5,defensive_rebound_after_missed_shot_frame=15080
event,E00507,steal_or_block,스틸/블락,,15099,503.3,1,unknown,,,,,,,,,,,,20392,20318,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00508,steal_or_block,스틸/블락,,15106,503.533,2,unknown,,,,,,,,,,,,19868,20392,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00509,steal_or_block,스틸/블락,,15112,503.733,1,unknown,,,,,,,,,,,,20392,19868,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00510,foul,파울,,15112,503.733,1,unknown,,,,,,,,,,,,19868,20124,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00511,pass,패스,,15114,503.8,1,unknown,,,,,,,,,,,,20415,20392,0.58,possession_changed_same_team;gap_frames=1
event,E00512,pass,패스,,15116,503.867,1,unknown,,,,,,,,,,,,20124,20415,0.58,possession_changed_same_team;gap_frames=1
event,E00513,pass,패스,,15119,503.967,1,unknown,,,,,,,,,,,,20363,20124,0.58,possession_changed_same_team;gap_frames=1
event,E00514,pass,패스,,15125,504.167,1,unknown,,,,,,,,,,,,20124,20363,0.58,possession_changed_same_team;gap_frames=4
event,E00515,pass,패스,,15129,504.3,1,unknown,,,,,,,,,,,,20392,20124,0.58,possession_changed_same_team;gap_frames=3
event,E00516,steal_or_block,스틸/블락,,15132,504.4,2,unknown,,,,,,,,,,,,20318,20392,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=2
event,E00517,steal_or_block,스틸/블락,,15138,504.6,1,unknown,,,,,,,,,,,,20392,20318,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=2
event,E00518,shot_attempt,슛시도,,15177,505.9,1,unknown,,,,,,,,,,,,20392,,0.807,near_rim_distance_px=36.1
event,E00519,shot_made,슛성공,,15177,505.9,1,unknown,,,,,,,,,,,,20392,,0.687,ball_crossed_rim_zone
event,E00520,shot_attempt,슛시도,,15349,511.633,2,unknown,,,,,,,,,,,,20491,,0.655,near_rim_distance_px=6.4
event,E00521,shot_missed,슛실패,,15349,511.633,2,unknown,,,,,,,,,,,,20491,,0.535,near_rim_no_make_detected
event,E00522,pass,패스,,15390,513.0,2,unknown,,,,,,,,,,,,20542,20491,0.58,possession_changed_same_team;gap_frames=26
event,E00523,rebound,리바운드,,15390,513.0,2,unknown,,,,,,,,,,,,20542,,0.5,offensive_rebound_after_missed_shot_frame=15349
event,E00524,pass,패스,,15407,513.567,2,unknown,,,,,,,,,,,,20609,20542,0.58,possession_changed_same_team;gap_frames=8
event,E00525,pass,패스,,15420,514.0,2,unknown,,,,,,,,,,,,20827,20609,0.58,possession_changed_same_team;gap_frames=1
event,E00526,pass,패스,,15422,514.067,2,unknown,,,,,,,,,,,,20609,20827,0.58,possession_changed_same_team;gap_frames=1
event,E00527,shot_attempt,슛시도,,15424,514.133,2,unknown,,,,,,,,,,,,20827,,0.57,near_rim_distance_px=99.0
event,E00528,shot_missed,슛실패,,15424,514.133,2,unknown,,,,,,,,,,,,20827,,0.45,near_rim_no_make_detected
event,E00529,pass,패스,,15427,514.233,2,unknown,,,,,,,,,,,,20827,20609,0.58,possession_changed_same_team;gap_frames=2
event,E00530,rebound,리바운드,,15427,514.233,2,unknown,,,,,,,,,,,,20827,,0.5,offensive_rebound_after_missed_shot_frame=15424
event,E00531,pass,패스,,15429,514.3,2,unknown,,,,,,,,,,,,20574,20827,0.58,possession_changed_same_team;gap_frames=1
event,E00532,pass,패스,,15441,514.7,2,unknown,,,,,,,,,,,,20801,20574,0.58,possession_changed_same_team;gap_frames=2
event,E00533,pass,패스,,15474,515.8,2,unknown,,,,,,,,,,,,20827,20801,0.58,possession_changed_same_team;gap_frames=2
event,E00534,steal_or_block,스틸/블락,,15523,517.433,1,unknown,,,,,,,,,,,,20910,20827,0.52,possession_changed_opponent_team;gap_frames=1
event,E00535,foul,파울,,15523,517.433,1,unknown,,,,,,,,,,,,20574,20971,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00536,steal_or_block,스틸/블락,,15532,517.733,2,unknown,,,,,,,,,,,,20827,20910,0.52,possession_changed_opponent_team;gap_frames=1
event,E00537,steal_or_block,스틸/블락,,15546,518.2,1,unknown,,,,,,,,,,,,21004,20827,0.52,possession_changed_opponent_team;gap_frames=6
event,E00538,steal_or_block,스틸/블락,,15555,518.5,2,unknown,,,,,,,,,,,,21010,21004,0.52,possession_changed_opponent_team;gap_frames=2
event,E00539,pass,패스,,15586,519.533,2,unknown,,,,,,,,,,,,20801,21010,0.58,possession_changed_same_team;gap_frames=1
event,E00540,pass,패스,,15591,519.7,2,unknown,,,,,,,,,,,,21010,20801,0.58,possession_changed_same_team;gap_frames=1
event,E00541,pass,패스,,15608,520.267,2,unknown,,,,,,,,,,,,20801,21010,0.58,possession_changed_same_team;gap_frames=1
event,E00542,pass,패스,,15619,520.633,2,unknown,,,,,,,,,,,,20491,20801,0.58,possession_changed_same_team;gap_frames=2
event,E00543,steal_or_block,스틸/블락,,15621,520.7,1,unknown,,,,,,,,,,,,20748,20491,0.52,possession_changed_opponent_team;gap_frames=1
event,E00544,foul,파울,,15621,520.7,1,unknown,,,,,,,,,,,,20491,21004,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00545,steal_or_block,스틸/블락,,15623,520.767,2,unknown,,,,,,,,,,,,20491,20748,0.52,possession_changed_opponent_team;gap_frames=1
event,E00546,steal_or_block,스틸/블락,,15627,520.9,1,unknown,,,,,,,,,,,,21015,20491,0.52,possession_changed_opponent_team;gap_frames=2
event,E00547,pass,패스,,15630,521.0,1,unknown,,,,,,,,,,,,20971,21015,0.58,possession_changed_same_team;gap_frames=1
event,E00548,steal_or_block,스틸/블락,,15634,521.133,2,unknown,,,,,,,,,,,,20801,20971,0.52,possession_changed_opponent_team;gap_frames=3
event,E00549,pass,패스,,15651,521.7,2,unknown,,,,,,,,,,,,20574,20801,0.58,possession_changed_same_team;gap_frames=7
event,E00550,pass,패스,,15654,521.8,2,unknown,,,,,,,,,,,,21010,20574,0.58,possession_changed_same_team;gap_frames=1
event,E00551,steal_or_block,스틸/블락,,15657,521.9,1,unknown,,,,,,,,,,,,20971,21010,0.52,possession_changed_opponent_team;gap_frames=1
event,E00552,pass,패스,,15659,521.967,1,unknown,,,,,,,,,,,,21028,20971,0.58,possession_changed_same_team;gap_frames=1
event,E00553,pass,패스,,15721,524.033,1,unknown,,,,,,,,,,,,20971,21028,0.58,possession_changed_same_team;gap_frames=44
event,E00554,pass,패스,,15723,524.1,1,unknown,,,,,,,,,,,,20748,20971,0.58,possession_changed_same_team;gap_frames=1
event,E00555,pass,패스,,15725,524.167,1,unknown,,,,,,,,,,,,21028,20748,0.58,possession_changed_same_team;gap_frames=1
event,E00556,pass,패스,,15750,525.0,1,unknown,,,,,,,,,,,,20748,21028,0.58,possession_changed_same_team;gap_frames=1
event,E00557,pass,패스,,15753,525.1,1,unknown,,,,,,,,,,,,21028,20748,0.58,possession_changed_same_team;gap_frames=1
event,E00558,pass,패스,,15769,525.633,1,unknown,,,,,,,,,,,,20971,21028,0.58,possession_changed_same_team;gap_frames=2
event,E00559,shot_attempt,슛시도,,15772,525.733,1,unknown,,,,,,,,,,,,21028,,0.465,near_rim_distance_px=223.0
event,E00560,shot_missed,슛실패,,15772,525.733,1,unknown,,,,,,,,,,,,21028,,0.345,near_rim_no_make_detected
event,E00561,pass,패스,,15781,526.033,1,unknown,,,,,,,,,,,,21144,20971,0.58,possession_changed_same_team;gap_frames=1
event,E00562,rebound,리바운드,,15781,526.033,1,unknown,,,,,,,,,,,,21144,,0.5,offensive_rebound_after_missed_shot_frame=15772
event,E00563,pass,패스,,15796,526.533,1,unknown,,,,,,,,,,,,21028,21144,0.58,possession_changed_same_team;gap_frames=14
event,E00564,shot_attempt,슛시도,,15833,527.767,1,unknown,,,,,,,,,,,,21028,,0.82,near_rim_distance_px=25.6
event,E00565,shot_missed,슛실패,,15833,527.767,1,unknown,,,,,,,,,,,,21028,,0.7,near_rim_no_make_detected
event,E00566,pass,패스,,15836,527.867,1,unknown,,,,,,,,,,,,20748,21028,0.58,possession_changed_same_team;gap_frames=32
event,E00567,rebound,리바운드,,15836,527.867,1,unknown,,,,,,,,,,,,20748,,0.5,offensive_rebound_after_missed_shot_frame=15833
event,E00568,pass,패스,,15842,528.067,1,unknown,,,,,,,,,,,,21167,20748,0.58,possession_changed_same_team;gap_frames=3
event,E00569,steal_or_block,스틸/블락,,15876,529.2,2,unknown,,,,,,,,,,,,20574,21167,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=24
event,E00570,foul,파울,,15876,529.2,2,unknown,,,,,,,,,,,,20574,21210,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00571,steal_or_block,스틸/블락,,15898,529.933,1,unknown,,,,,,,,,,,,21199,20574,0.52,possession_changed_opponent_team;gap_frames=2
event,E00572,pass,패스,,15920,530.667,1,unknown,,,,,,,,,,,,21308,21199,0.58,possession_changed_same_team;gap_frames=16
event,E00573,pass,패스,,15926,530.867,1,unknown,,,,,,,,,,,,21228,21308,0.58,possession_changed_same_team;gap_frames=1
event,E00574,pass,패스,,15931,531.033,1,unknown,,,,,,,,,,,,21308,21228,0.58,possession_changed_same_team;gap_frames=1
event,E00575,steal_or_block,스틸/블락,,15938,531.267,2,unknown,,,,,,,,,,,,21010,21308,0.52,possession_changed_opponent_team;gap_frames=4
event,E00576,steal_or_block,스틸/블락,,15973,532.433,1,unknown,,,,,,,,,,,,21274,21010,0.52,possession_changed_opponent_team;gap_frames=1
event,E00577,foul,파울,,15973,532.433,1,unknown,,,,,,,,,,,,21308,21561,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00578,pass,패스,,15989,532.967,1,unknown,,,,,,,,,,,,21446,21274,0.58,possession_changed_same_team;gap_frames=14
event,E00579,steal_or_block,스틸/블락,,16043,534.767,2,unknown,,,,,,,,,,,,21010,21446,0.52,possession_changed_opponent_team;gap_frames=42
event,E00580,steal_or_block,스틸/블락,,16051,535.033,1,unknown,,,,,,,,,,,,21446,21010,0.52,possession_changed_opponent_team;gap_frames=2
event,E00581,steal_or_block,스틸/블락,,16059,535.3,2,unknown,,,,,,,,,,,,21010,21446,0.52,possession_changed_opponent_team;gap_frames=6
event,E00582,pass,패스,,16129,537.633,2,unknown,,,,,,,,,,,,21674,21010,0.58,possession_changed_same_team;gap_frames=52
event,E00583,pass,패스,,16141,538.033,2,unknown,,,,,,,,,,,,21591,21674,0.58,possession_changed_same_team;gap_frames=1
event,E00584,shot_attempt,슛시도,,16154,538.467,2,unknown,,,,,,,,,,,,21674,,0.82,near_rim_distance_px=22.2
event,E00585,shot_made,슛성공,,16154,538.467,2,unknown,,,,,,,,,,,,21674,,0.7,ball_crossed_rim_zone
event,E00586,steal_or_block,스틸/블락,,16265,542.167,2,unknown,,,,,,,,,,,,21965,21886,0.52,possession_changed_opponent_team;gap_frames=12
event,E00587,steal_or_block,스틸/블락,,16417,547.233,1,team_1,,,,,,,,,,,,22347,22315,0.52,possession_changed_opponent_team;gap_frames=1
event,E00588,foul,파울,,16417,547.233,1,team_1,,,,,,,,,,,,22293,22347,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00589,pass,패스,,16422,547.4,1,team_1,,,,,,,,,,,,22366,22347,0.58,possession_changed_same_team;gap_frames=3
event,E00590,steal_or_block,스틸/블락,,16437,547.9,2,unknown,,,,,,,,,,,,22293,22366,0.52,possession_changed_opponent_team;gap_frames=12
event,E00591,pass,패스,,16474,549.133,2,unknown,,,,,,,,,,,,22430,22293,0.58,possession_changed_same_team;gap_frames=19
event,E00592,pass,패스,,16496,549.867,2,unknown,,,,,,,,,,,,22445,22430,0.58,possession_changed_same_team;gap_frames=10
event,E00593,pass,패스,,16502,550.067,2,unknown,,,,,,,,,,,,22482,22445,0.58,possession_changed_same_team;gap_frames=2
event,E00594,steal_or_block,스틸/블락,,16504,550.133,1,unknown,,,,,,,,,,,,22530,22482,0.52,possession_changed_opponent_team;gap_frames=1
event,E00595,steal_or_block,스틸/블락,,16519,550.633,2,unknown,,,,,,,,,,,,22429,22530,0.52,possession_changed_opponent_team;gap_frames=1
event,E00596,steal_or_block,스틸/블락,,16529,550.967,1,unknown,,,,,,,,,,,,22530,22429,0.52,possession_changed_opponent_team;gap_frames=1
event,E00597,steal_or_block,스틸/블락,,16954,565.133,2,unknown,,,,,,,,,,,,22883,23071,0.52,possession_changed_opponent_team;gap_frames=1
event,E00598,steal_or_block,스틸/블락,,16984,566.133,1,unknown,,,,,,,,,,,,23180,22883,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=11
event,E00599,foul,파울,,16984,566.133,1,unknown,,,,,,,,,,,,22883,23180,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00600,steal_or_block,스틸/블락,,17000,566.667,2,unknown,,,,,,,,,,,,22883,23180,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00601,steal_or_block,스틸/블락,,17011,567.033,1,unknown,,,,,,,,,,,,23180,22883,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00602,steal_or_block,스틸/블락,,17013,567.1,2,unknown,,,,,,,,,,,,23072,23180,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00603,pass,패스,,17017,567.233,2,unknown,,,,,,,,,,,,23135,23072,0.58,possession_changed_same_team;gap_frames=3
event,E00604,pass,패스,,17023,567.433,2,unknown,,,,,,,,,,,,22976,23135,0.58,possession_changed_same_team;gap_frames=1
event,E00605,shot_attempt,슛시도,,17024,567.467,2,unknown,,,,,,,,,,,,23135,,0.51,near_rim_distance_px=189.9
event,E00606,shot_missed,슛실패,,17024,567.467,2,unknown,,,,,,,,,,,,23135,,0.39,near_rim_no_make_detected
event,E00607,rebound,리바운드,,17028,567.6,2,unknown,,,,,,,,,,,,22976,,0.5,offensive_rebound_after_missed_shot_frame=17024
event,E00608,steal_or_block,스틸/블락,,17037,567.9,1,unknown,,,,,,,,,,,,23205,22976,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=7
event,E00609,pass,패스,,17084,569.467,1,team_1,,,,,,,,,,,,23278,23205,0.58,possession_changed_same_team;gap_frames=44
event,E00610,steal_or_block,스틸/블락,,17088,569.6,2,unknown,,,,,,,,,,,,22950,23278,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=1
event,E00611,pass,패스,,17103,570.1,2,unknown,,,,,,,,,,,,22976,22950,0.58,possession_changed_same_team;gap_frames=14
event,E00612,shot_attempt,슛시도,,17104,570.133,2,unknown,,,,,,,,,,,,22950,,0.6,near_rim_distance_px=193.1
event,E00613,shot_missed,슛실패,,17104,570.133,2,unknown,,,,,,,,,,,,22950,,0.48,near_rim_no_make_detected
event,E00614,rebound,리바운드,,17132,571.067,2,unknown,,,,,,,,,,,,22976,,0.5,offensive_rebound_after_missed_shot_frame=17104
event,E00615,steal_or_block,스틸/블락,,17135,571.167,1,unknown,,,,,,,,,,,,23326,22976,0.52,opponent_possession_after_missed_shot_or_block;gap_frames=2
event,E00616,foul,파울,,17135,571.167,1,unknown,,,,,,,,,,,,22976,23340,0.28,heuristic_contact_near_ball_during_opponent_possession_change
event,E00617,shot_attempt,슛시도,,17250,575.0,1,unknown,,,,,,,,,,,,23326,,0.731,near_rim_distance_px=56.0
event,E00618,shot_made,슛성공,,17250,575.0,1,unknown,,,,,,,,,,,,23326,,0.611,ball_crossed_rim_zone
event,E00619,pass,패스,,17359,578.633,1,unknown,,,,,,,,,,,,23599,23547,0.58,possession_changed_same_team;gap_frames=1
event,E00620,steal_or_block,스틸/블락,,17455,581.833,2,unknown,,,,,,,,,,,,23634,23599,0.52,possession_changed_opponent_team;gap_frames=87
event,E00621,pass,패스,,17460,582.0,2,unknown,,,,,,,,,,,,23809,23634,0.58,possession_changed_same_team;gap_frames=1
event,E00622,pass,패스,,17463,582.1,2,unknown,,,,,,,,,,,,23634,23809,0.58,possession_changed_same_team;gap_frames=1
event,E00623,pass,패스,,17471,582.367,2,unknown,,,,,,,,,,,,23858,23634,0.58,possession_changed_same_team;gap_frames=3
event,E00624,pass,패스,,17475,582.5,2,unknown,,,,,,,,,,,,23847,23858,0.58,possession_changed_same_team;gap_frames=1
